cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,PL0 0,2060,25971605170.133007,14338167154.510597,6009243741.762662
39,vopt,,PL0 0,2070,25371498583.312523,11490508527.268036,3603911827.247155
39,vopt,,PL0 0,2080,28220652523.507614,10484759264.299675,2460946077.642378
39,vopt,,PL0 0,2090,27472687592.18046,8373187990.06673,1470764718.9711921
39,vopt,,PL0 0,2100,37403646202.4701,9351944419.459318,1229314503.5657344
39,vopt,,PT0 0,2030,5936053957.796754,5936053957.796754,5936053957.796754
39,vopt,,PT0 0,2040,5574433465.456545,4572977016.154446,3422218585.4249163
39,vopt,,PT0 0,2050,5575330069.648488,3752037309.488782,2101283266.796108
39,vopt,,PT0 0,2060,4048807017.116151,2235228489.2474174,936802637.7202692
39,vopt,,PT0 0,2070,3455605085.369367,1565010421.8291457,490853782.11160094
39,vopt,,PT0 0,2080,3984454356.8867025,1480335888.645661,347459269.8718598
39,vopt,,PT0 0,2090,5172304558.003404,1576426706.0048552,276902033.4890911
39,vopt,,PT0 0,2100,5844255103.102633,1461225159.7478735,192078267.50076765
39,vopt,,RO0 0,2030,6670120273.21775,6670120273.21775,6670120273.21775
39,vopt,,RO0 0,2040,9970732565.907894,8179473508.952384,6121164869.721317
39,vopt,,RO0 0,2050,9172681944.84015,6172951996.595285,3457087354.749312
39,vopt,,RO0 0,2060,8653370136.038414,4777273743.674946,2002194704.3513618
39,vopt,,RO0 0,2070,7962539134.972002,3606157654.7661605,1131044304.2697606
39,vopt,,RO0 0,2080,7609184341.1154175,2827024142.9682503,663549233.7651416
39,vopt,,RO0 0,2090,7285629650.820784,2220530717.5585604,390039999.1796779
39,vopt,,RO0 0,2100,7498873151.160515,1874925362.5866466,246459221.52136397
39,vopt,,RS0 0,2030,2051328279.7496867,2051328279.7496867,2051328279.7496867
39,vopt,,RS0 0,2040,2837111118.063537,2327419282.260323,1741740117.1470468
39,vopt,,RS0 0,2050,2541594811.1529894,1710420448.2821488,957900354.0481513
39,vopt,,RS0 0,2060,2458442965.424652,1357234793.4283977,568828261.0058974
39,vopt,,RS0 0,2070,3618389883.231415,1638734096.5187333,513976659.7920283
39,vopt,,RS0 0,2080,3968629152.7239194,1474456384.0588355,346079253.0887663
39,vopt,,RS0 0,2090,4027604120.0148144,1227542312.098003,215619896.00853074
39,vopt,,RS0 0,2100,4183186313.6686053,1045912093.4335061,137485302.3331959
39,vopt,,SE1 0,2030,11847385295.982496,11847385295.982496,11847385295.982496
39,vopt,,SE1 0,2040,32567424790.39027,26716631558.10864,19993573712.512466
39,vopt,,SE1 0,2050,31610092839.4495,21272686317.83379,11913511543.827656
39,vopt,,SE1 0,2060,29104838874.684772,16067934271.164312,6734203362.364391
39,vopt,,SE1 0,2070,12698916512.262682,5751217571.641295,1803826260.4586148
39,vopt,,SE1 0,2080,11886140995.484629,4416032790.714858,1036515794.1254601
39,vopt,,SE1 0,2090,11164513251.72844,3402745652.774114,597698064.3059564
39,vopt,,SE1 0,2100,10169997014.017603,2542780089.0405955,334248825.9801373
39,vopt,,SI0 0,2030,1027203667.4080224,1027203667.4080224,1027203667.4080224
39,vopt,,SI0 0,2040,1293718996.472201,1061300179.272162,794231238.2917349
39,vopt,,SI0 0,2050,1188876578.8407044,800079856.1633754,448075078.999095
39,vopt,,SI0 0,2060,1079308979.640522,595855067.8741443,249727758.02058122
39,vopt,,SI0 0,2070,1724554752.128726,781034317.7012506,244965556.43031108
39,vopt,,SI0 0,2080,1967373968.7711194,730934283.9692489,171562342.42528528
39,vopt,,SI0 0,2090,2018200190.77807,615111628.3134674,108045404.23857838
39,vopt,,SI0 0,2100,2084063074.671875,521073318.23954016,68495166.22448279
39,vopt,,SK0 0,2030,2282668204.3868475,2282668204.3868475,2282668204.3868475
39,vopt,,SK0 0,2040,3056489995.4833803,2507386371.380212,1876419717.5419822
39,vopt,,SK0 0,2050,2844984582.1068077,1914593066.892288,1072244767.931894
39,vopt,,SK0 0,2060,3991878331.371122,2203799819.0997014,923630623.6572533
39,vopt,,SK0 0,2070,4031941158.1636214,1826027505.123164,572719832.8059233
